@RELATION ..\..\..\data_arff\all-training.arff
@ATTRIBUTE GestureType  {swipe_left,swipe_right,swipe_up,swipe_down,swipe_front,swipe_back,tap_left,tap_right,tap_up,tap_down,tap_front,tap_back,scratchout,circle,square,x,c,two_handed_fb,two_handed_lr,horizontal_circle,vertical_circle,spiral,arm_lift,arm_drop,triangle,z,unknown}
@ATTRIBUTE MinX NUMERIC
@ATTRIBUTE MinY NUMERIC
@ATTRIBUTE MinZ NUMERIC
@ATTRIBUTE MaxX NUMERIC
@ATTRIBUTE MaxY NUMERIC
@ATTRIBUTE MaxZ NUMERIC
@ATTRIBUTE MeanX NUMERIC
@ATTRIBUTE MeanY NUMERIC
@ATTRIBUTE MeanZ NUMERIC
@ATTRIBUTE MedianX NUMERIC
@ATTRIBUTE MedianY NUMERIC
@ATTRIBUTE MedianZ NUMERIC
@ATTRIBUTE DiagonalLength NUMERIC
@ATTRIBUTE StartAngleSinXY NUMERIC
@ATTRIBUTE StartAngleCosXY NUMERIC
@ATTRIBUTE StartAngleSinXZ NUMERIC
@ATTRIBUTE FirstLastAngleSinXY NUMERIC
@ATTRIBUTE FirstLastAngleCosXY NUMERIC
@ATTRIBUTE FirstLastAngleSinXZ NUMERIC
@ATTRIBUTE TotalAngleXY NUMERIC
@ATTRIBUTE TotalAngleXZ NUMERIC
@ATTRIBUTE AbsoluteTotalAngleXY NUMERIC
@ATTRIBUTE AbsoluteTotalAngleXZ NUMERIC
@ATTRIBUTE SquaredTotalAngleXY NUMERIC
@ATTRIBUTE SquaredTotalAngleXZ NUMERIC
@ATTRIBUTE FirstLastDistance NUMERIC
@ATTRIBUTE TotalDistance NUMERIC
@ATTRIBUTE MaxAccelerationSquared NUMERIC
@ATTRIBUTE ZeroCrossingsX NUMERIC
@ATTRIBUTE ZeroCrossingsY NUMERIC
@ATTRIBUTE ZeroCrossingsZ NUMERIC
@ATTRIBUTE Stroke_MinX NUMERIC
@ATTRIBUTE Stroke_MinY NUMERIC
@ATTRIBUTE Stroke_MinZ NUMERIC
@ATTRIBUTE Stroke_MaxX NUMERIC
@ATTRIBUTE Stroke_MaxY NUMERIC
@ATTRIBUTE Stroke_MaxZ NUMERIC
@ATTRIBUTE Stroke_MeanX NUMERIC
@ATTRIBUTE Stroke_MeanY NUMERIC
@ATTRIBUTE Stroke_MeanZ NUMERIC
@ATTRIBUTE Stroke_MedianX NUMERIC
@ATTRIBUTE Stroke_MedianY NUMERIC
@ATTRIBUTE Stroke_MedianZ NUMERIC
@ATTRIBUTE Stroke_DiagonalLength NUMERIC
@ATTRIBUTE Stroke_StartAngleSinXY NUMERIC
@ATTRIBUTE Stroke_StartAngleCosXY NUMERIC
@ATTRIBUTE Stroke_StartAngleSinXZ NUMERIC
@ATTRIBUTE Stroke_FirstLastAngleSinXY NUMERIC
@ATTRIBUTE Stroke_FirstLastAngleCosXY NUMERIC
@ATTRIBUTE Stroke_FirstLastAngleSinXZ NUMERIC
@ATTRIBUTE Stroke_TotalAngleXY NUMERIC
@ATTRIBUTE Stroke_TotalAngleXZ NUMERIC
@ATTRIBUTE Stroke_AbsoluteTotalAngleXY NUMERIC
@ATTRIBUTE Stroke_AbsoluteTotalAngleXZ NUMERIC
@ATTRIBUTE Stroke_SquaredTotalAngleXY NUMERIC
@ATTRIBUTE Stroke_SquaredTotalAngleXZ NUMERIC
@ATTRIBUTE Stroke_FirstLastDistance NUMERIC
@ATTRIBUTE Stroke_TotalDistance NUMERIC
@ATTRIBUTE Stroke_MaxAccelerationSquared NUMERIC
@ATTRIBUTE Stroke_ZeroCrossingsX NUMERIC
@ATTRIBUTE Stroke_ZeroCrossingsY NUMERIC
@ATTRIBUTE Stroke_ZeroCrossingsZ NUMERIC
@ATTRIBUTE Duration NUMERIC
@DATA
tap_left,-17.01885,-5.050251,-2.826352,21.06656,14.00309,3.479055,-0.1533211,1.43048,0.2602001,0,0,0,43.04982,-0.03337481,0.9994429,0.254008,0.3420202,-0.9396926,-0.523491,2.353829,-9.485642,24.62695,27.28479,57.9592,72.58459,1,104.3136,454.5572,1,1,5,-3.219739,-18.19534,0,65.634,30.04008,13.63785,34.56266,2.837259,6.98314,65.634,-18.19534,7.146612,85.16738,-0.1846654,0.9828014,0.4306263,0.9943051,-0.106571,0.8615549,20.45943,-14.39541,26.23843,27.31441,64.21037,74.15665,30.7023,169.9882,4689.966,1,1,0,987
tap_left,-13.77784,-8.455004,-0.8054073,13.78493,7.621477,2.305407,-0.1152441,-0.3325258,0.455373,0,0,0,32.05989,0.1846646,0.9828016,0.1097264,0.3420202,-0.9396926,-0.5234908,2.419373,-8.470297,27.32659,27.45273,63.25325,73.42569,3,77.7493,212.9369,1,4,6,-2.420122,-21.94538,0,62.42135,0,10.5,32.70256,-9.27725,7.849321,62.42135,-21.94538,8.625668,69.25508,-0.1508737,0.988553,0.4100841,-0.9448641,-0.3274628,0.9694368,-8.752672,-1.822344,27.96115,29.2161,70.25594,83.8371,12.08584,147.2558,4452.426,1,0,0,987
tap_right,-21.06656,-5.312937,-3.284463,16.22632,6.442663,5.5,-1.181761,0.03286103,0.3044701,0,0,0,40.07643,1,-4.371139E-08,-1,0.5735765,0.819152,-0.2104355,4.922597,-2.379841,31.96704,36.2145,70.95597,92.83442,2,118.0255,445.6642,1,5,3,-103.7265,-3.005093,-10.95811,0,14.26814,7.916222,-53.88157,3.876556,-0.7050017,-103.7265,0.8796896,-10.95811,106.8354,-0.5735765,-0.8191521,0.2104354,0.02779618,-0.9996136,0.2494934,-1.754906,-8.96218,35.60496,38.22739,93.41341,104.6106,31.74067,195.9364,10880.04,0,3,2,1222
tap_right,-23.50796,-5.603158,-4.5,14.60582,2.665783,3.805407,-2.810175,-0.7599316,-0.01180503,-0.8137977,0.2961981,-0.5,39.87499,-0.1182232,-0.992987,-0.08190949,-0.5735765,0.819152,0.2104355,-15.18066,-5.990159,25.44619,25.27857,62.46601,64.99329,1,97.15471,560.5471,1,7,1,-89.17032,-13.95929,-13.24867,0,0.5648625,0,-55.28629,-8.628087,-5.504251,-89.17032,-13.04316,-13.24867,91.31168,0.09904039,-0.9950834,-0.03058282,-0.2610449,-0.9653267,-0.004200836,-3.483083,-17.69038,26.48539,28.07291,72.29391,76.73955,49.48935,140.4352,8296.997,0,1,0,799
tap_right,-17.84683,-3.850576,-3.784463,9.730121,1.984808,6.5,-1.213961,-0.4741811,0.455236,0,1.984808,-0.1736482,30.00517,-0.3568025,-0.9341798,-0.1945831,-0.2260373,0.9741186,0.07115304,-4.27175,-9.875569,29.7306,29.73362,71.0742,71.37933,2.505005,76.58083,334.3848,1,9,1,-73.02908,-9.69722,-16.61691,0,0.8610607,9.104723,-44.26155,-4.534005,-5.1438,-73.02908,-5.042883,-16.44326,78.14298,0.08814982,-0.9961072,-0.06906791,-0.3638357,-0.9314631,0.351124,-2.602522,-23.13691,30.06084,31.79214,81.84306,80.32762,27.61006,136.9638,5629.057,0,1,1,940
tap_right,-22.67998,-11.53603,-1.763518,21.12329,9.563173,5.458111,-1.294986,-0.1028768,0.322757,-9.72303,-11.53603,-1.08987,49.15337,0.3420202,0.9396926,-0.5234908,0.5735765,-0.8191521,-0.2104354,-11.45895,-11.67042,30.5053,32.76455,66.62997,81.33305,1,125.1783,522.1473,2,7,6,-91.62589,-6.650281,-6.263518,7.274546,13.43461,8.068926,-40.0704,-1.725696,0.2585241,-80.27526,-4.149701,-3.305407,101.9319,-0.5065321,0.8622211,0.3295783,-0.07919299,-0.9968593,0.2418379,-4.915742,-20.61156,31.57638,32.76626,77.6553,88.37107,33.46402,184.5902,8461.258,1,2,2,1175
tap_right,-13.78493,-6.146464,-2.305407,12.16442,1.92974,6,-1.528113,-0.8278177,0.5710206,0,0,0,28.41784,-0.136761,-0.990604,-0.1653922,-0.163558,0.9865337,-0.1974252,-6.823141,-11.61207,25.96908,26.95705,60.08202,66.36645,1.674731,72.21701,229.8687,1,7,3,-72.15147,-16.50673,-10.26961,0,0.2961981,10.27837,-42.69591,-9.645649,-1.935322,-72.15147,-12.00201,-10.26961,76.87907,0.03322791,-0.9994478,-0.05603348,-0.4763229,-0.8792704,0.3500366,-9.352965,-11.25794,28.27311,29.75781,79.01987,80.49179,32.92808,126.3142,5455.347,0,1,2,846
tap_right,-17.81137,-3.273062,-3.110815,13.79202,6.195554,5.458111,-1.359411,-0.6264002,0.3246081,0,0,0,34.086,-0.03280805,-0.9994617,-0.4435791,0.3317471,0.9433683,-0.204543,3.745207,-10.60744,24.06235,21.25395,61.75031,53.74274,4.38094,72.85849,337.6352,1,4,2,-80.20436,-16.71296,-11.66489,0,0,6.167556,-48.83021,-11.36541,-3.962413,-80.20436,-16.68542,-11.66489,83.84544,-0.3508637,-0.9364266,0.1495343,-0.4184961,-0.9082186,0.2322561,-19.31906,-12.8224,27.60783,28.2589,78.77927,78.65389,29.10008,144.6541,6847.212,0,0,2,893
tap_right,-10.55101,-5.044273,-6,11.41444,3.554378,3.958111,-0.8071504,-0.2915921,-0.2460729,0,0,0,25.60433,0.05337743,-0.9985744,-0.4956259,0.01131001,0.999936,-0.3214456,-6.069252,-6.470192,19.4463,19.81425,40.73566,44.65954,2.570884,65.05988,144.6858,1,7,3,-56.79567,-6.360061,-13.83244,0,2.238589,1.347296,-32.10796,-3.409874,-7.018726,-56.79567,-5.733458,-13.83244,59.41472,-0.1315401,-0.9913108,0.1032573,-0.3397692,-0.9405088,-0.2916155,-5.646347,-9.472257,23.99409,24.32576,67.21092,65.07774,14.2846,109.0395,3449.957,0,2,1,752
tap_right,-8.951775,-2.961981,-5.5,12.16442,3.258179,5,-0.2276304,0.1090695,-0.01081073,0,0,0,24.38922,0.01455295,-0.9998941,-0.400291,0.3420202,0.9396926,-0.5234909,8.198919,-16.79796,25.27763,24.99773,63.55908,57.77843,1,52.78911,167.8651,1,4,2,-40.63316,-1.63952,-17.61082,0,6.736629,0.8472964,-21.81643,2.913325,-7.955266,-40.63316,6.736629,-17.61082,45.40832,-0.2433906,-0.9699284,0.1474784,0.4321091,-0.9018213,-0.04743884,3.79774,-6.799968,24.67859,24.96076,66.80908,60.02489,4.547582,88.82648,2006.577,0,1,1,846
tap_right,-15.39834,-1.777189,-5.437166,17.84683,2.149315,4.610815,1.216363,0.2909063,0.1620123,1.627595,1.392411,0.8263518,34.95169,0.4982004,-0.867062,-0.6143464,0.5735765,0.819152,-0.2104355,3.580776,-11.68683,26.80711,27.32257,67.2383,66.4875,1,92.858,329.9451,5,5,1,-30.81796,-0.5648625,-13.89528,21.89454,7.902097,2.916222,-7.988583,2.907639,-5.702028,-30.81796,1.301601,-13.89528,55.97252,0.01131001,-0.999936,-0.3214455,0.2326011,0.9725722,0.132028,0.8006455,-5.764877,22.35102,22.37296,55.36462,51.46395,22.7001,94.59135,1144.519,1,1,2,846
tap_right,-18.66062,-4.442972,-4.979055,12.15733,10.67496,7.5,-0.2994472,0.4614095,0.01607405,0.8137977,-0.2961981,0.5,36.52431,-0.1029001,-0.9946917,-0.1246813,0.08946656,0.9959898,0.2521887,-3.566059,-5.464277,21.94735,22.946,46.73862,48.94112,5.886992,89.4053,361.3301,1,5,1,-60.07922,-5.504283,-22.48515,0,8.794313,0.3054073,-36.0033,1.096252,-10.83974,-59.26542,1.012075,-21.98515,65.82835,0.06169872,-0.9980948,-0.3542672,0.8388331,-0.5443887,0.05360194,0.9582272,-13.68852,23.74784,23.70427,61.03436,54.21799,10.45562,134.8074,4116.806,0,5,1,893
tap_up,-4.068988,-16.84241,-2.58987,9.758482,28.00619,10.49391,0.4120555,0.974498,1.607924,0,0,0,48.72147,0.900192,-0.4354934,0.674136,0.3420202,-0.9396926,-0.5234908,6.441684,7.510408,32.46228,31.01033,68.28251,70.82156,3,147.4377,825.8621,4,6,4,0,-44.84676,0,23.67813,21.73515,38.43108,13.22056,-14.63994,23.06247,23.67813,-43.36578,21.23915,80.44099,-0.2875143,0.9577764,0.8290555,0.921046,0.389454,0.9686976,2.533276,6.871881,24.89554,26.81911,44.67493,51.32494,42.34561,153.9147,2959.298,0,3,0,1034
tap_up,-8.123796,-16.22248,-2.5,12.20697,9.57513,8.667556,-0.1710553,-0.2916696,0.3931254,0,0,0,34.69252,-0.5668709,-0.8238066,0.2069572,0.6093315,0.7929155,-0.9147395,8.432087,6.424592,32.87537,31.09804,71.3436,70.06313,2.09061,104.4047,487.3055,7,2,7,-7.203642,-57.11216,0,15.5047,0,22.19726,3.824673,-29.27574,14.76738,13.89128,-57.11216,20.03847,65.34666,-0.4551057,-0.8904374,0.9852995,-0.8625991,-0.505888,0.9169582,3.137445,5.493151,33.26766,32.43071,62.81974,69.90217,11.92631,137.3105,3856.307,2,0,0,1081
tap_up,-8.081254,-24.04922,-3.694593,9.73721,27.99728,3.646612,-0.5752066,0.8725703,0.03436342,0.8067073,0.5648625,-0.1736482,55.49982,-0.8683065,-0.496028,0.4738795,0.3420202,0.9396926,-0.5234909,0.8542626,-2.527663,29.78519,28.68283,63.30529,68.34721,2,154.1579,793.5767,5,1,3,-31.58921,-105.8881,0,0,18.32397,16.86482,-17.25909,-35.19757,8.882939,-23.48669,-105.3233,16.69117,129.2708,-0.3420202,-0.9396926,0.523491,0.8349127,-0.5503824,0.05963448,-6.99058,15.57616,30.14462,35.21502,57.36894,86.69058,21.95903,256.6091,12086.89,0,1,0,987
tap_up,-8.937593,-32.44916,-6.583778,7.309999,9.444134,4.194592,-0.2815187,-2.545819,0.2026724,0,0,0,46.20829,-0.9069968,0.4211375,0.8599501,0.7374629,0.6753876,-0.8789733,0.840549,1.070479,33.79708,36.23881,78.32656,88.49508,1.924024,152.4488,1107.501,7,1,7,-11.42862,-101.2631,0,8.902142,0,16.54456,-0.8701589,-65.50145,9.555934,8.902142,-100.9669,10.74791,104.6006,-0.5186497,-0.8549868,0.7154431,-0.9939414,-0.1099108,0.5842647,-3.410214,2.901993,30.6328,28.76635,58.54436,63.96917,59.09489,174.2103,10446.16,2,0,0,1081
tap_up,-8.923413,-11.32478,-7.215537,7.317089,9.602663,4.541889,-0.2193665,-0.5548501,-0.1268434,-1.620505,0.2686644,0.3263518,28.98187,-0.9999977,0.002160861,0.9999301,0.3420201,0.9396926,-0.5234908,2.399296,10.20874,32.31135,32.07349,78.85355,74.57059,5,130.581,163.1189,11,1,5,-15.49761,-57.41657,-2.790555,0,0,12.48782,-7.092532,-33.92665,4.171001,-2.483935,-57.41657,3.337781,61.4025,-0.5778033,-0.8161761,0.5832159,-0.9299567,-0.3676691,-0.5005684,3.8383,8.556347,31.37423,29.61549,65.8633,65.74693,13.41945,140.804,3327.421,0,0,1,1034
tap_up,-8.116706,-25.45652,-7.952019,8.944684,31.11182,4.374333,0.4434659,-0.004710833,-0.2916667,0,0,0,60.35732,-0.7838833,0.6209081,0.855182,0.01131001,0.999936,-0.3214456,1.192556,10.78359,36.39384,39.62695,73.7262,91.59782,2.570884,185.4731,986.3383,5,1,7,-4.068988,-97.01886,-7,17.85392,0,17.37091,6.046146,-44.41238,7.841678,17.85392,-97.01886,10.37967,102.4071,-0.3559421,-0.934508,0.7465619,-0.01062233,0.9999436,-0.5495017,1.050091,3.168712,34.26763,32.10107,67.13185,69.4117,12.73932,231.8055,9839.159,3,0,1,1128
tap_up,-6.496201,-24.38784,-4.637851,8.123796,18.80624,3.5,-0.5211298,-0.745701,0.01689152,-2.441393,2.500581,0.4581109,46.32167,-0.5668709,-0.8238066,0.2069572,0.7374629,0.6753876,-0.8789733,-0.7126727,-2.423835,41.803,40.98806,87.12114,86.83611,1.924024,163.1527,616.9157,7,3,7,-17.02594,-81.25346,-0.419645,7.260365,0,9.646612,-4.4094,-42.28869,3.208711,0.7854361,-81.25346,1.990485,85.4007,-0.8764025,-0.4815793,0.9508889,-0.8196761,-0.5728273,0.03239628,-2.766474,14.48215,47.5195,49.86192,99.4071,118.8342,25.47741,174.1137,6609.374,2,0,2,1316
tap_up,-4.868605,-19.72834,-4.506092,7.309999,16.37268,3.299315,-0.03198472,-1.552274,-0.2307844,0,0,0,38.89121,0.3420202,0.9396926,-0.5234909,0.3420202,0.9396926,-0.5234909,-5.907666,3.466181,34.31143,34.30232,70.42601,73.89184,1,112.1314,442.665,7,1,9,-1.648867,-83.93246,-5.76961,15.38416,0,5.709445,6.060941,-48.70459,0.4144233,15.38416,-83.63627,1.712114,86.40921,-0.3420202,-0.9396926,0.523491,-0.9997878,-0.02060069,-0.9905324,2.660618,-4.218308,34.21069,34.48132,66.19075,82.17969,39.24157,142.713,7261.848,4,0,1,1175
tap_up,-6.510381,-19.61223,-4.006092,4.068988,24.91028,3,-0.9768394,0.490744,-0.2291667,0,0,0,46.29538,0.5885248,0.8084792,-0.7756212,0.5885248,0.8084792,-0.7756212,-4.953164,-0.09394383,32.40221,31.9639,66.5893,72.76044,2.837745,147.0031,642.0046,9,1,5,-27.51313,-58.00495,-5.5,0,11.77785,8.841205,-13.26353,-23.03231,2.885576,-8.937593,-58.00495,5.260095,76.36938,-0.3420202,-0.9396926,0.5234908,0.4489136,-0.8935752,-0.2283992,1.739775,-7.457484,34.76104,38.95532,69.62939,91.90907,26.80663,147.6098,3472.123,0,1,1,1128
tap_up,-12.99949,-35.05988,-3.215537,4.076079,29.41723,7.799315,-0.660731,0.06537504,0.7463965,-4.033536,-12.4306,1.257426,67.60325,0.5735765,0.8191521,-0.2104354,0.5735765,0.8191521,-0.2104354,-6.866184,10.57212,40.06367,35.07903,79.07442,80.09712,3,171.1645,1244.437,6,1,3,-28.44038,-143.7538,0,0,1.765109,34.01752,-14.61696,-46.64199,19.88731,-27.63367,-138.0896,31.9425,152.1243,-0.5735765,-0.8191521,0.2104354,0.09846172,-0.9951409,0.7487689,-11.12361,15.77436,36.59776,36.53496,65.46033,77.92578,26.97227,314.6142,22550.56,0,1,0,1269
tap_up,-6.517472,-25.89636,-4.583778,12.20697,28.55617,3.472964,0.2379486,1.339335,-0.4172855,0,0,0,58.14287,-0.3420202,-0.9396926,0.523491,0.3420202,0.9396926,-0.5234909,-7.597883,5.034632,33.67314,34.23975,68.63326,81.59354,1,141.1456,877.9915,5,1,5,-27.66912,-109.3042,-10.01485,5.710764,32.14406,10.99049,-13.60556,-36.10597,3.896818,-26.85532,-109.3042,10.99049,146.8436,-0.3420202,-0.9396926,0.5234908,0.9845822,0.1749224,-0.8686915,-11.23515,0.727941,36.43323,36.04658,72.42117,84.41563,34.14895,274.5708,12789.4,1,1,1,1128
swipe_back,-5.689493,-19.45968,-4.332444,0.8137977,0.8885944,0.4729635,-2.352923,-6.707976,-1.430883,-5.682403,-6.427084,-0.06892551,21.89605,-0.9907087,0.1360009,-0.6580518,0.9514858,0.3076926,0.8506738,-4.565984,-1.215135,13.95981,13.67909,29.38076,32.6032,2.928807,55.2995,411.2731,2,1,2,-23.52923,-68.26455,-14.30883,0,0,0,-13.32686,-42.87202,-9.016614,-14.55618,-60.49414,-10.60815,73.60989,-0.7888408,-0.6145975,-0.5298033,-0.9436331,-0.3309934,-0.5195944,-7.647822,-15.1532,18.81793,21.27051,41.23159,53.39956,72.51249,80.23841,5258.061,0,0,0,470
swipe_back,-12.97113,-22.05177,-6.964203,1.663047,1.480991,1.931075,-2.527876,-6.657001,-1.961792,-12.97113,-4.085033,-3.242574,29.10456,-0.953805,-0.3004264,-0.5664868,0.8094536,-0.5871838,0.0930097,3.395014,4.95703,14.84808,15.46083,33.25205,38.20781,2.788127,84.13255,537.3836,3,1,1,-22.75088,-61.394,-17.65613,3.297733,0,1.778371,-10.37123,-35.388,-6.992457,-20.23859,-37.19292,-5.58111,69.46548,-0.9738129,0.227351,0.4746518,-0.9348667,-0.3549988,-0.6130963,-9.73513,-12.77518,15.32018,14.49484,32.82613,33.59883,66.47488,84.52403,4418.91,1,0,2,423
swipe_back,-7.309999,-24.18022,-5.200685,2.455574,1.184793,1.146612,-1.627595,-6.780384,-1.002437,-6.503291,-5.69702,-5.200685,27.91126,-0.9773238,0.2117502,0.3484197,0.9996519,-0.02638205,0.9997641,-3.616359,4.135595,12.3251,12.27174,24.02216,28.48462,0.4227722,67.25497,641.4006,3,1,1,-16.27595,-69.58103,-10.02437,4.10444,0,2.098631,-6.269744,-41.48288,-3.421032,-5.646951,-61.4385,0.2871315,73.51086,-0.837596,0.5462901,0.2179603,-0.9723774,-0.2334141,-0.524416,-5.496392,-9.98635,16.6665,16.65866,34.48948,39.3335,70.44682,83.19291,5020.666,1,0,2,470
swipe_back,-2.398851,-19.41059,-7.221629,10.52974,0.1927362,1.889185,1.77298,-6.312641,-1.485079,0,-3.113838,-7.221629,25.18821,-0.9382192,0.3460416,0.2907514,0.5735765,0.819152,-0.2104355,-0.7138288,-1.386292,17.08097,16.51192,35.12234,36.84258,1,78.54836,382.636,4,2,2,-0.8067073,-69.43905,-16.85681,19.50278,0,3.472964,6.196707,-42.73574,-5.781731,1.70559,-57.72128,-7.260849,75.15023,-0.9933951,-0.114744,0.9345488,-0.9627483,0.2703993,-0.6421205,-12.80389,-3.265718,12.8405,13.48397,21.15597,27.1135,73.95269,93.25764,5469,1,0,1,517
swipe_back,-5.682403,-20.54991,-7.08987,10.52974,0.8885944,0.04188907,0.2335037,-5.965992,-1.819802,10.52974,-0.8819214,-7.08987,27.80836,-0.44533,-0.8953665,-0.5171157,0.9935289,-0.1135795,-0.05185605,-9.283569,3.41707,16.88005,16.76374,37.91032,41.03267,7.102699,72.55254,435.8801,4,1,0,-5.710764,-60.54852,-18.19802,7.203642,0,0.04188907,0.9147064,-37.78305,-9.088967,-5.710764,-52.46105,-7.733813,64.54145,-0.9980349,0.06266022,-0.285656,-0.9992349,0.03910922,-0.9918682,-10.9185,-13.52048,12.57711,13.62424,21.50909,29.51172,62.41735,79.87079,3947.26,2,0,1,470
swipe_back,-5.696584,-24.18022,-3.658796,6.503291,2.073387,0,0.4882786,-7.567536,-2.041965,6.503291,-5.752087,-3.547981,29.18005,-0.9429927,-0.3328133,-0.5127858,0.677945,-0.7351126,0.05436258,-4.65484,0.4512577,12.85146,13.47158,25.84602,31.89025,3.294814,69.85877,620.4156,3,1,0,-0.8067073,-79.82213,-20.41965,11.39317,0,0,3.476491,-50.05222,-10.44887,4.889876,-74.07005,-9.871664,83.29088,-0.9906414,0.1364902,-0.646802,-0.9979249,0.06438895,-0.9725807,-2.301649,-12.03125,13.20942,12.03125,24.30912,23.74397,78.53383,97.96655,6681.463,2,0,0,470
swipe_back,-4.882786,-18.0122,-7,4.061898,4.146774,0,-1.781846,-4.688766,-2.332368,-4.882786,1.777189,-3,24.90035,-0.9970173,-0.07717882,-0.9676921,0.163558,0.9865337,0.1974252,-1.379336,-5.523202,11.57064,13.4138,22.39146,29.15832,1.674731,66.94039,341.0632,2,1,0,-17.81846,-55.47741,-23.32368,0,0,0,-9.995751,-33.57898,-11.09984,-8.86669,-55.47741,-8.823683,62.76332,-0.8344157,-0.5511357,-0.3479573,-0.9347759,-0.3552379,-0.794642,-0.4945891,-19.27411,19.4386,19.27411,44.64589,47.25232,55.31676,80.93379,3234.218,0,0,0,470
swipe_back,-5.689493,-30.05204,-4.790555,6.524562,0,0.9310745,1.548343,-11.55019,-0.7689256,3.255191,-28.06126,-4.790555,32.94003,-0.9324812,0.3612184,-0.3083932,0.813815,-0.5811241,-0.3954239,1.444448,-2.776316,13.25075,12.23246,22.64678,26.58276,2.861937,66.83292,927.8853,2,0,2,0,-115.5019,-8.967626,23.61431,0,1.236482,12.73773,-63.51812,-3.956239,20.35912,-71.466,-4.12909,118.332,-0.8956122,0.4448358,0.2907514,-0.9911342,0.1328648,-0.4447844,-12.33971,-1.45856,12.33971,8.961817,19.00117,20.294,116.7885,124.0032,13639.56,0,0,1,470
swipe_back,-6.510381,-33.31022,-4,2.405941,2.369585,1.73039,-1.537961,-9.915153,-1.230261,-0.8067073,-33.31022,1.73039,37.22078,-0.9999999,-0.0003775795,-0.9999983,0.9801001,0.1985038,-0.4182967,-6.770279,0.792994,10.2289,11.95454,18.927,24.72337,4.045017,80.35888,1113.216,2,1,2,-14.65545,-93.97555,-11.07235,1.606324,0,0.3682409,-5.378155,-55.87703,-5.353005,-2.448483,-93.97555,-3.072349,96.0559,-0.9841753,0.1771979,-0.6501049,-0.9881829,-0.1532792,-0.6246616,-1.812775,-0.3219203,13.68101,15.99276,27.97065,38.44971,90.97977,111.3292,8846.838,2,0,1,423
swipe_back,0,-22.96789,-4.637851,6.496201,0,1.389185,3.544411,-8.20711,-0.5004279,4.875696,-8.121673,0.452019,24.61808,-0.9189041,0.394481,0.04892955,0.9418527,-0.3360261,-0.6376578,3.34787,-4.861109,11.34209,10.49177,23.66089,22.02853,2.513773,62.57453,559.4921,0,0,5,0,-65.65688,-5.392609,28.35529,0,1.493908,15.14126,-36.08381,-1.836209,16.23341,-45.8383,-3.143943,71.84896,-0.7490532,0.6625099,0.08303759,-0.9180448,0.3964767,-0.1398013,-7.663238,-1.128969,7.663238,3.411835,9.033233,3.130693,71.63013,75.8335,5130.876,0,0,1,376
swipe_down,-4.868605,0,-10,8.137977,35.30101,4.67974,0.8143886,9.005507,-2.038621,-1.613415,10.11246,-1.472964,40.3835,0.9843149,-0.1764202,-0.4056074,-0.923781,0.3829212,0.2325607,2.404296,-3.575841,17.93717,19.00342,33.31292,40.28352,2.134125,139.7056,1254.393,4,0,2,-6.503291,0,-24.46345,10.58646,108.0661,1.928406,3.757626,63.82525,-7.329636,3.2481,84.9209,-0.990485,112.5472,0.9693947,-0.2455073,-0.4204102,0.9959359,0.0900647,-0.928643,16.19721,-16.67409,16.19721,17.81297,26.75754,38.47115,111.2306,131.4401,12372.24,1,0,2,564
swipe_down,-4.068988,-1.184793,-8,5.682403,34.76368,2,-0.1301084,10.60952,-1.48014,-0.007090397,9.19633,0.8533882,38.5666,0.9976862,-0.06798674,-0.3040043,-0.9534163,-0.3016578,0.3954239,-1.177571,3.051009,17.74407,17.39823,34.66928,36.2702,2.696703,108.4736,1252.391,7,2,3,-1.691409,0,-19.24182,4.847334,137.9237,0.4581109,1.354566,84.82888,-6.7793,3.212648,120.9712,-5.442504,139.4769,0.9729131,0.2311712,0.2742568,0.9999248,-0.01226244,-0.9961588,15.78991,-9.195538,20.81462,18.68813,39.13527,38.69359,139.2697,154.9283,19396.06,5,0,2,611
swipe_down,-4.068988,-3.685373,-6.5,7.253275,29.21852,3.616906,0.3634622,8.196174,-0.5288034,-4.068988,12.07571,-1.667556,36.23826,0.9711877,-0.2383161,0.2489065,0.4529798,-0.8915208,-0.2079321,8.87984,-10.37255,16.51245,18.20546,36.67059,44.7405,8.280664,101.3512,867.4775,5,0,1,0,-3.685373,-5.816837,13.76366,90.15791,10.35072,8.206841,55.80957,3.365857,9.694668,81.56816,8.683164,96.21533,0.1178908,0.9930266,0.1427333,0.9990182,0.04430186,-0.8241075,13.26266,-4.397529,14.20287,13.1611,26.54323,26.87833,90.43378,116.2565,8178.27,0,1,1,517
swipe_down,-2.448483,0,-10,8.958865,35.03234,5.76961,0.8121614,8.805274,-1.020213,-0.8208881,35.03234,-3.077686,40.07584,0.7831133,0.621879,0.1160662,-0.2887159,0.9574148,-0.821661,4.151878,4.414279,18.32305,18.07845,35.25644,36.32673,1.423466,137.596,1237.411,5,0,1,-0.7996169,0,-13.26276,18.71026,114.4686,15.76694,9.753418,64.7995,1.746378,17.88937,91.24078,12.68925,119.693,0.9999985,-0.001712603,0.99999,0.9957733,0.0918459,-0.7823661,20.22569,-6.828167,20.22569,17.94965,39.03743,34.98897,115.717,140.6763,13390.42,1,0,1,611
